roi1,roi2,roi3,roi4,roi5,roi6,roi7,roi8,roi9,roi10,roi11,roi12,roi13,roi14,roi15,roi16,roi17,roi18,roi19,roi20,roi21,roi22,roi23,roi24,roi25,roi26,roi27,roi28,roi29,roi30,roi31,roi32,roi33,roi34,roi35,roi36,roi37,roi38,roi39,roi40,roi41,roi42,roi43,roi44,roi45,roi46,roi47,roi48,roi49,roi50,roi51,roi52,roi53,roi54,roi55,roi56,roi57,roi58,roi59,roi60,roi61,roi62,roi63,roi64,roi65,roi66,roi67,roi68,roi69,roi70,roi71,roi72
-0.1837109,-1.05724,5.42027,3.51759,-0.3542995,2.59937,-0.1867079,-0.6290263,-0.0907047,-0.441757,0.351074,1.18123,-0.0919055,0.3507615,0.2707654,2.099315,-1.186753,-0.474917,0.8833277,-1.35724,0.576634,-2.625765,-0.0496276,-0.477404,-0.3546765,-1.887396,-0.479373,-0.0645704,0.3562757,-0.1877171,-0.1897141,1.624257,-1.09431,2.887607,2.183391,4.354569,0.420559,0.1817743,-0.3517035,-0.0901102,-0.2759197,2.354373,-0.1893404,-19.4069,-0.6239543,-0.1869734,1.185757,0.574709,-0.3571266,1.277723,1.0536,0.2776771,-1.07617,0.274454,1.07795,-1.627731,2.09441,1.277745,-0.531511,-0.8802195,-1.357004,-0.593707,0.0974437,-0.8862506,-1.07072,-0.6213416,-0.00447726,-0.437051,0.095212,0.3557261,0.6224912,-1.627296
-0.3593717,-1.4453,4.622702,3.40556,-0.479137,2.09564,-0.462615,-1.097424,-0.092967,-0.3534141,0.416765,1.18595,0.3513444,0.6217217,0.1863441,2.097711,-1.887071,0.2710436,0.6275277,-1.4492,1.271654,-2.350237,-0.272197,-0.491534,-0.6205474,-1.52739,-0.425714,-0.1873693,1.05774,0.3569792,-0.40215,4.51555,-1.01477,2.880493,1.354706,4.279601,0.357979,0.1871747,-0.47627,-0.277179,-1.099053,1.44646,-1.02625,-17.27319,0.00713527,-0.472119,0.3577156,0.569707,-0.6241751,1.187269,1.357041,0.3533017,-0.6257425,-0.00551717,1.351341,-1.62972,2.06066,1.270034,-0.6295303,-0.457397,-1.52662,-1.270276,-0.1834739,-0.627047,-3.357344,-0.6203647,-0.0769241,-0.537607,0.0967703,0.626667,0.507231,-1.45569
-0.6259345,-1.52326,3.187746,2.355934,-0.443914,1.097507,-0.6276305,-1.186299,-0.1864527,-0.1802757,0.2773449,0.8853556,1.094457,1.07019,0.0947612,1.57055,-2.44735,0.627204,0.0964553,-1.357341,1.622739,-1.57211,-0.2741707,-0.457993,-1.09557,-0.475764,-0.427001,-0.3577776,1.189974,1.0543,-0.513622,5.56776,-0.6297365,1.094764,0.2713327,2.887111,-0.0605473,0.2737139,-0.6217547,-0.3513117,-1.625747,0.596755,-1.45143,-10.0332,0.54357,-0.62662,-0.3577975,0.3555972,-0.6229572,0.6261464,1.359763,0.3529743,-0.0349277,-0.185797,1.622974,-0.8870663,1.092745,1.097149,-0.521421,-0.3519731,-1.52572,-1.5169,-0.562619,-0.574302,-3.50725,-0.6217616,-0.1846254,-0.2777342,0.0795646,0.6246451,0.0924573,-1.186343
-1.0201,-1.187732,2.096991,1.09254,-0.1879755,0.3541174,-0.593799,-1.09747,-0.413315,0.0709934,0.094717,0.2747312,1.627369,1.07596,-0.0437767,1.01629,-2.54671,0.569156,-0.8871677,-1.276799,1.620404,-0.6271134,0.1843744,-0.435052,-1.093712,0.3572466,-0.465002,-0.517719,1.274041,1.186706,-0.576475,4.35723,-0.576201,-1.5775,-0.496671,0.6275144,-0.517603,0.2741927,-1.04346,-0.1807233,-1.886975,0.3517912,-1.627424,1.46464,0.8864969,-0.8836076,-1.351451,0.0960464,-0.3555777,0.279735,0.6259103,0.3535702,0.8850117,-0.1891176,2.272757,0.0791731,0.0793911,1.275274,-0.1859173,-0.576602,-1.355277,-1.273454,-0.8879024,-0.561049,-1.18662,-0.6202479,-0.357102,0.0640371,-0.0333169,0.3567532,-0.2733657,-1.09507
-0.6274147,-0.6202746,2.277774,0.0977771,0.0767257,0.3534297,0.2744062,-0.562492,-0.6227701,0.1855753,-0.00775154,-0.1876436,2.18473,0.6270679,-0.1875113,0.459247,-2.187697,-0.1876973,-1.881937,-1.270633,1.50509,-0.1802536,0.8805995,-0.434123,-0.6295172,0.6295062,-0.440972,-0.504757,0.6290923,1.094037,-0.6207734,1.54106,-0.6227002,-4.279727,-0.595297,-0.6232505,-0.6226049,0.1874315,-1.099563,0.07097,-1.357157,0.8814445,-1.624977,10.186,0.8817427,-0.6207144,-2.094017,-0.0451132,-0.0915747,0.0905145,-0.2727524,0.470107,1.629344,-0.0927776,2.56113,0.6295967,-0.2762597,1.627975,0.0903177,-1.187744,-0.596323,-0.477297,-0.8866771,-0.527476,2.351577,-0.275624,-0.567747,0.3519041,-0.0435342,0.0927799,-0.2731712,-1.07649
-0.1832351,-0.1817169,4.095595,-0.0907546,0.3526367,1.09246,1.59656,-0.1893527,-1.093925,0.1842634,-0.0744056,-0.534377,1.881127,0.473414,-0.3552623,0.3544357,-1.626969,-1.279732,-2.091392,-1.27374,1.189714,0.0973776,1.44346,-0.3573132,-0.403476,0.3523404,-0.2740914,-0.2741143,0.3525276,0.6272335,-1.03417,-1.50133,-1.187321,-5.885995,0.1801679,-1.279056,-0.180659,0.1840633,-1.184635,0.09691,-0.5959,1.627637,-1.50376,11.09937,0.497744,-0.1874791,-2.41035,-0.0551077,0.0562271,0.0509541,-1.47065,0.880315,2.093173,0.0762411,2.44537,0.8830052,0.0251623,2.356521,0.2746057,-1.52437,-0.039727,0.0962215,-0.6200116,-0.3547437,5.42754,0.0965137,-0.6226366,0.3526207,0.0906939,-0.0904239,0.189977,-1.04775
0.273243,-0.0973167,6.54096,0.0349509,0.477659,2.01246,3.07253,-0.0621767,-1.277639,0.0103474,-0.0949775,-0.3576403,0.6262367,0.1896047,-0.3577574,0.463645,-1.357757,-1.88761,-1.274102,-1.350915,1.03331,0.1872154,1.887625,-0.2725527,-0.0977076,-0.445621,0.0704057,0.0963042,-0.0469771,0.566444,-1.272371,-4.02456,-1.621935,-5.887054,1.54347,-0.6267577,0.6237577,0.187372,-1.09909,-0.0610252,-0.0933652,2.55626,-1.351159,3.624337,0.0974319,0.0930967,-2.350439,0.0903099,-0.0331713,0.0934317,-2.273204,1.276231,1.622447,0.1805797,1.880719,0.536717,0.6239559,2.51565,0.3555602,-2.270797,0.1833036,0.427729,-0.2746436,-0.0625157,6.185074,0.551617,-0.554639,0.06553,0.2745647,-0.0916277,1.271052,-0.6290412
0.502609,-0.2795725,7.097656,0.0907636,0.3576703,2.2747,3.53197,-0.0271355,-1.357137,-0.2759575,-0.2734234,0.0152744,-0.41343,0.0711064,-0.2723654,0.569637,-1.357407,-1.54931,0.0532133,-1.279676,0.6242977,0.187605,2.09771,-0.0549517,-0.0727305,-1.186739,0.462325,0.6235475,-0.351516,0.471165,-1.44366,-4.889397,-2.093124,-4.626951,2.620427,0.2727267,1.56214,0.3501253,-1.01601,-0.446666,-0.0970505,2.47119,-1.09309,-7.184119,-0.2744444,0.1892964,-1.62629,0.1892017,-0.1896369,0.0912333,-2.187706,1.624721,1.06249,0.0945677,0.8856349,0.1897337,1.276523,2.0575,0.357714,-2.091507,0.0935734,0.270015,-0.075457,0.3593377,3.620777,0.6243452,-0.446993,-0.3552771,0.42033,-0.00773537,2.095707,-0.1805449
0.3572724,-0.6293995,7.271637,-0.1841472,0.1832795,1.57397,2.887007,-0.0777237,-1.276629,-0.6223654,-0.453767,0.451572,-1.52656,-0.0909957,-0.0760695,0.461657,-1.41544,-0.467027,1.276417,-1.097275,0.545675,0.2753007,1.626467,0.187927,-0.0973933,-1.095707,1.02736,1.091079,-0.517472,0.414526,-1.4274,-4.49233,-1.883436,-3.07357,2.43473,0.8872677,2.093323,0.3573717,-0.592999,-1.03171,-0.410057,1.351434,-0.54064,-17.62247,-0.472753,0.0950776,-0.553035,0.2761266,-0.405655,-0.0929209,-1.47595,1.626712,0.1876731,-0.0611595,0.0297762,0.1814935,1.07902,0.6297002,0.407091,-1.276579,-0.2742936,-0.1800127,-0.00515526,1.092773,-1.01147,0.476705,-0.417977,-0.6293621,0.429077,0.0912743,2.27392,0.471593
0.0936244,-1.183637,3.623907,-0.8867067,-0.0201162,0.0962465,1.353079,-0.0676109,-1.05349,-0.52677,-0.573002,0.6266921,-2.03346,-0.1843171,0.0966577,0.1812317,-1.189751,0.551075,1.889565,-0.6242432,0.2747191,0.419623,1.187956,0.497297,-0.2767546,-0.0996771,1.09715,1.09644,-0.550565,0.2719607,-1.097062,-3.276665,-1.180419,-1.357796,0.6265673,0.6217212,1.883793,0.3507714,-0.1817744,-1.184555,-0.8874715,-0.2761404,0.0934537,-23.18612,-0.8820723,-0.096255,0.596145,0.184913,-0.357401,-0.47254,-0.570456,1.57627,-0.0913795,-0.273493,-0.523757,0.3509969,0.0491734,-0.3519974,0.443421,-0.2720236,-0.2777051,-0.400034,-0.0753971,1.624267,-6.05971,-0.0527671,-0.507207,-0.6226236,0.3534914,0.0959676,1.621742,1.186779
-0.0947773,-1.096147,-1.187777,-1.57395,-0.0927273,-1.277914,-0.0996277,0.0635579,-0.47317,-0.8856747,-0.454417,0.3599395,-1.621534,-0.275177,0.057072,-0.1840162,-0.6275902,1.277769,1.623767,-0.0970037,-0.0400015,0.566654,0.3561441,0.62573,-0.3560015,1.01777,0.521514,0.6225577,-0.44931,-0.0447137,-0.449262,-1.883275,-0.1811936,-0.0969975,-1.53016,-0.1805771,1.095347,0.0956604,0.2732739,-1.07377,-1.06124,-1.625514,1.090601,-20.09035,-1.270067,-0.3517725,1.52061,0.0176432,-0.0990041,-1.05716,0.0442324,1.277552,0.0517737,-0.453725,-0.8870493,0.546072,-1.274031,-1.276272,0.476201,0.536996,-0.180755,-0.2701237,-0.1805452,2.186556,-7.626702,-0.6292137,-0.6239959,-0.1891712,0.277235,0.0920139,0.497043,1.45457
-0.1811754,-0.590716,-5.47255,-1.881907,-0.0635707,-2.181591,-1.07017,0.1840633,-0.0533799,-0.6256251,-0.0976341,-0.0934177,-1.07647,-0.2755111,-0.0993452,-0.507717,-0.2705172,1.352047,1.187979,0.2719554,-0.2772651,0.523076,-0.3534307,0.6230353,-0.2797746,1.56577,0.3527977,0.1873762,-0.2752177,-0.355346,0.0971547,-0.59537,0.521317,1.01736,-3.625745,-1.02637,0.0661476,-0.0936461,0.6276262,-0.57296,-0.511079,-2.184126,2.00634,-11.09773,-1.5442,-0.3554592,2.624462,-0.1801653,0.0969257,-1.271399,0.3544705,1.181744,0.462391,-0.6215231,-1.092313,0.540074,-2.0927,-1.50049,0.532369,1.099926,0.1830432,0.1895749,-0.2727027,2.54379,-7.352911,-1.186177,-0.6264707,0.1843727,0.467591,0.0333062,-0.357276,1.272965
-0.091392,-0.0931473,-7.272444,-1.44757,0.069556,-1.625279,-0.8823507,0.2712577,0.274077,-0.3519147,0.1835742,-0.626106,-0.621709,-0.1815731,-0.3576201,-0.6277337,-0.2706775,1.00133,0.6260674,0.496647,-0.413523,0.273477,-1.094707,0.472964,-0.1861754,1.274977,-0.0947244,0.0902603,-0.0791751,-0.579063,0.6226431,0.1809676,0.8876719,2.189999,-4.35273,-1.07796,-0.8859311,-0.1850731,0.8857737,-0.1873325,0.096297,-1.270274,2.40775,0.0207674,-1.627557,-0.1875645,2.881731,-0.2707622,0.2761096,-1.181426,0.6239107,1.272737,1.092506,-0.6209617,-1.0972,0.1873624,-2.189736,-1.096403,0.55747,1.189591,0.537762,0.6265209,-0.3536257,2.622526,-2.181559,-1.18055,-0.47406,0.430771,0.8851771,-0.0753401,-1.06074,0.6256349
-0.0616092,0.0934676,-6.09773,-0.6203472,0.0911176,-0.471055,-0.0923434,0.0977039,0.3575977,-0.0269921,0.2775611,-1.07966,-0.8853139,0.0172746,-0.493407,-0.6299675,-0.8857902,0.504555,0.6232011,0.513262,-0.2774177,-0.0436004,-1.356106,0.351519,-0.099647,-0.0946629,-0.455716,0.3516757,0.1857444,-0.52007,0.8831406,0.6206492,0.622767,3.57299,-3.273351,-0.2750762,-1.5197,-0.040452,0.6240147,-0.0623966,0.6242796,0.2771706,2.351333,10.09202,-1.46342,-0.0325957,2.359027,-0.2700723,0.1847047,-0.6223762,1.181534,1.50462,1.270047,-0.6246117,-1.07142,-0.187246,-2.07766,-0.3502421,0.557002,1.091499,0.6232966,0.8871476,-0.467365,2.625662,4.59956,-0.535721,-0.0992412,0.2773099,1.187199,-0.1835757,-1.09627,0.0977727
-0.099717,-0.0933664,-3.357731,-0.0967273,-0.034492,0.6211615,0.43472,-0.0925742,0.2720779,0.273474,0.0916271,-0.8839991,-1.57304,0.1816644,-0.277515,-0.6247775,-1.880615,0.42954,0.8873777,0.3574959,-0.0940115,-0.1812777,-1.271729,0.2775776,-0.1897769,-1.623779,-0.567373,1.090245,0.517491,-0.2711557,0.6273744,1.094153,0.3544713,4.627762,-1.095047,0.457543,-1.624742,0.3537619,0.2746664,-0.0955611,1.090526,1.62464,1.629077,16.62133,-0.526315,0.0905166,1.57711,-0.1866367,-0.0901717,-0.2773472,1.883657,1.622447,1.03231,-0.6214776,-0.6257127,-0.6274772,-2.00511,0.0997799,0.512417,0.8875969,0.3551566,0.3590746,-0.6210232,2.351201,10.0711,0.0946039,0.1817701,-0.0954275,1.27476,-0.414521,-0.6277937,-0.0717251
-0.3543352,-0.6257744,-1.277927,-0.0411117,-0.2721773,1.353509,0.3541156,-0.352329,-0.029356,0.446695,-0.354421,-0.3577653,-2.277351,0.1844137,0.090317,-0.6212446,-2.352341,0.576977,0.6265134,0.2759674,-0.0476435,0.0727071,-0.6270646,0.3576541,-0.430054,-2.57179,-0.407374,1.626639,0.8812462,-0.0107547,0.3515475,1.181206,0.0991507,5.54775,0.6247515,0.6295144,-1.27462,0.8831405,-0.2734406,-0.1892127,0.8833604,1.627742,0.8856717,17.88305,-0.0906797,0.07532,0.6274157,-0.1891546,-0.3554763,-0.0909341,2.52193,1.277923,0.417572,-0.592764,-0.1836661,-0.8856251,-2.352723,0.2747459,0.407524,1.092667,0.0124701,-0.1893715,-0.6296356,1.623163,11.09956,0.596914,0.3557657,-0.6257414,0.534444,-0.520242,-0.6276277,0.073254
-0.446797,-1.274446,-1.350205,-0.400319,-0.477673,0.8834341,-0.3523671,-0.425329,-0.279751,0.477172,-0.8839711,-0.0162102,-2.40345,0.0640434,0.462524,-0.576262,-1.627207,0.6217206,0.2743969,0.2799977,-0.2706153,0.6299057,-0.3520365,0.570175,-0.6239303,-2.359205,-0.1813347,1.887127,1.01273,0.0152775,0.0902377,0.887705,0.1870305,5.625144,1.44669,-0.0763262,-0.49633,1.095157,-0.513507,-0.1895731,0.491796,0.47755,0.1899997,16.27117,0.557149,-0.0467047,0.0326136,-0.2775201,-0.464137,-0.0944462,2.62216,0.415509,0.0774636,-0.3575611,0.0990061,-0.6265327,-3.184754,-0.3599712,0.2745555,1.47611,-0.1831796,-0.6262131,-0.6235769,1.093767,7.276029,0.573749,0.35159,-1.091509,-0.270139,-1.353744,-1.01044,0.417735
-0.1897632,-1.359252,-3.355677,-1.187113,-0.571456,-0.3514007,-1.41247,-0.276272,-0.517449,0.3533164,-1.02626,0.0936254,-1.623341,-0.1814247,0.6219652,-0.509674,-0.180427,0.2735603,-0.595347,0.497347,-0.6276247,1.52926,-0.1837627,0.6293209,-0.6273907,-1.273767,0.0544707,1.41477,0.621771,-0.2727192,-0.0430772,0.3514425,0.529732,5.54546,0.545057,-1.627767,0.0972362,0.8876163,-0.3597273,-0.0727097,0.2796349,-1.354644,0.0515571,9.887669,1.0774,-0.0929291,-0.351632,-0.3510741,-0.2729077,-0.2773197,2.186429,-0.471566,-0.0241133,-0.1805504,0.0450357,-0.271143,-3.880279,-1.627512,0.0951719,2.093054,-0.0406297,-0.8867127,-0.403201,0.409755,0.1892047,0.0395725,0.0954011,-1.06369,-1.09076,-1.622979,-1.276771,0.8816795
0.1846977,-1.09767,-6.00717,-1.882615,-0.427477,-1.620532,-2.094295,-0.0497327,-0.525197,0.0937262,-0.53006,-0.0940693,-0.529911,-0.2779213,0.547607,-0.3519063,2.03179,-0.3500756,-1.186376,0.6224715,-1.357977,2.05076,-0.2799653,0.6257562,-0.499262,0.0997775,0.097954,0.467374,0.27203,-0.6271753,0.00172412,-0.3530646,0.8836347,5.18695,-1.096271,-3.35415,0.529307,0.453152,-0.0679551,0.1837647,0.3566297,-3.07063,0.0950417,2.275607,1.091779,-0.0900249,-0.472767,-0.1859752,0.0944067,-0.497063,1.091011,-1.353762,0.0977255,0.0297095,-1.05175,0.2747747,-3.626973,-3.4565,-0.0274334,2.353377,0.437719,-0.457245,-0.0993737,0.0909209,-6.621533,-0.6291175,-0.0934276,-0.57371,-1.183621,-1.881064,-1.356603,1.03176
0.6251712,-0.3537273,-7.093662,-2.095434,-0.1872036,-2.43469,-2.00463,0.0970644,-0.3575162,-0.0974792,-0.0257435,-0.6207774,0.414577,-0.1896279,0.0973416,-0.0952761,3.882197,-1.090026,-0.883934,0.8816746,-1.6237,1.56696,-0.62272,0.469213,-0.2737154,1.06673,0.0973715,-0.353177,-0.2763906,-1.272524,0.0562377,-1.279557,0.8801621,4.6295,-2.627393,-4.095649,0.3562779,0.1812593,0.2790456,0.3544272,0.566769,-3.279344,0.2701765,-3.093734,0.881646,-0.00201677,-0.431157,0.0933453,0.515471,-0.490734,-0.0901515,-1.57911,0.3575923,0.0932152,-3.06792,0.621077,-2.51405,-4.886123,-0.0961771,2.187415,1.096261,-0.0642014,0.0140752,0.0173904,-10.456,-1.50737,-0.1846677,-0.181566,-0.467391,-1.47049,-0.8872535,0.6227916
0.6219907,0.0273725,-5.626977,-1.882545,-0.0940767,-2.277312,-1.276313,0.0931662,-0.1899772,-0.3503717,0.2742311,-1.184609,1.0504,0.0741379,-0.1896521,0.0602493,4.626764,-1.273757,0.1847147,0.6277464,-1.355329,0.3561267,-0.8811202,0.2733015,-0.0979321,1.099203,0.0541565,-1.05049,-1.03377,-1.277746,-0.0562736,-2.099577,0.3552192,4.02161,-3.07957,-3.47626,-0.1814719,0.1837344,0.473105,0.2773747,0.6223779,-2.27497,0.0997302,-3.47237,0.6262903,0.060645,-0.3527643,0.567913,0.6264906,-0.2726215,-0.6297309,-1.186571,0.546631,0.0434293,-5.353151,1.06737,-0.6272341,-5.42907,-0.1862737,1.57462,1.44744,0.0604177,-0.0157907,0.0991244,-9.88511,-1.5779,-0.096273,0.0910026,0.497643,-0.6273349,0.0575693,0.3579277
0.2717407,-0.0206561,-2.620915,-1.356313,-0.1853176,-1.56247,-0.6217709,-0.1819901,-0.1811774,-0.3527434,0.0975772,-1.353169,0.6217559,0.453796,-0.417416,0.0720207,4.354975,-0.8899959,1.47255,0.3536227,-0.6247724,-1.093356,-0.6206625,0.0974762,-0.1896636,0.572766,-0.0900777,-1.092674,-1.357724,-1.0309,-0.279595,-2.357349,-0.1805631,2.54235,-1.625332,-2.05463,-1.09627,0.549306,0.2792655,0.0509637,0.3599093,-0.1864061,-0.1847451,1.56375,0.6257762,0.0277406,-0.2776377,1.094202,0.6219713,0.0334676,-0.6269774,-0.40459,0.437597,-0.1817399,-7.181799,1.187024,1.004,-4.629603,-0.2777376,0.6276055,1.279203,-0.2760175,-0.1854377,0.3577971,-6.02041,-0.8895159,0.2749701,0.1811036,1.51672,-0.043004,1.184593,0.1875527
-0.3562701,-0.40142,0.2735546,-1.06297,-0.492465,-1.01055,-0.6219054,-0.597025,-0.183157,-0.185923,-0.2791609,-1.09109,0.0940512,0.6279672,-0.2771393,-0.0971434,3.277995,-0.2773443,2.07729,0.0310776,-0.00647902,-2.352306,-0.0912704,0.0944307,-0.530913,0.0977016,-0.1834055,-0.6243107,-1.49931,-0.3576743,-0.6204407,-1.882579,-0.6223727,0.479157,0.2723775,-0.2779247,-1.885727,1.097074,-0.0500323,-0.2717911,0.0911147,1.354273,-0.6214731,9.885973,1.097673,-0.0437379,-0.3569977,1.275933,0.477767,0.1874066,-0.2735565,0.0959291,0.2745507,-0.457011,-7.47114,1.270197,2.090197,-3.091199,-0.447076,0.181776,0.6212764,-1.07339,-0.3576064,0.577165,-1.356305,0.0956271,0.467762,0.0973497,1.629557,0.541257,2.00777,0.2727672
-0.8865074,-0.8874913,1.52779,-0.6293454,-0.8861103,-0.6227777,-1.270952,-1.03901,-0.1871991,0.00743136,-0.8833677,-0.2771071,-0.2777424,0.6262033,0.0304365,-0.516731,2.18062,0.015364,1.095132,-0.2714664,0.2770651,-2.620154,0.517539,0.0972766,-1.00052,0.0370265,-0.2707967,-0.466374,-1.275447,-0.0514742,-0.8897196,-0.3572336,-0.6249674,-1.621774,2.353734,0.6234952,-2.07609,1.279791,-0.3560067,-0.3574771,-0.0946139,2.07777,-1.092065,16.4677,1.35745,-0.0265729,-0.542074,1.187274,0.2717714,0.1861291,-0.0914511,0.3524665,-0.0915172,-0.6237956,-6.097219,1.096371,2.272045,-0.6217499,-0.6261473,-0.0959576,0.0903374,-1.51037,-0.3530131,0.527765,1.091915,1.187026,0.6267477,0.0953145,1.185761,0.8871753,1.52075,0.466347
-0.6254664,-0.8851453,1.47535,-0.6262776,-1.091471,-1.04079,-1.62967,-1.06645,-0.1852435,0.2747729,-0.523456,0.3559779,-0.1891533,0.4524,0.3542597,-1.02726,1.271902,-0.0919197,-0.6290341,-0.442663,0.1837656,-2.07216,1.092776,0.0921793,-1.097091,0.573363,-0.2706753,-0.473575,-0.6223725,0.0425271,-0.6246157,1.47193,-0.477515,-3.356712,3.55153,1.02599,-1.353257,1.07206,-0.491463,-0.2733772,-0.0479909,1.45741,-0.8815103,17.27479,1.359777,0.0972062,-0.6266036,1.01112,0.0969337,0.0529202,-0.470709,0.1890151,-0.2751301,-0.520346,-3.279627,0.8810517,1.88596,1.350146,-0.527429,-0.2714709,-0.3541502,-1.43707,0.0619641,0.1874019,0.6204253,1.627165,0.6200036,0.1841796,0.052712,0.527179,1.05777,0.6234977
0.0934509,-0.1867297,0.0974775,-0.6247691,-0.8825297,-1.096072,-1.627297,-0.6211017,-0.0767992,0.1876662,-0.1853574,1.06624,0.3579707,0.0219329,0.539752,-1.097261,0.6205572,-0.571552,-2.882702,-0.590795,-0.0977799,-0.454695,1.097645,-0.090447,-1.02062,1.57036,-0.2749627,-0.6257793,-0.0934007,-0.0930795,-0.0564752,3.54076,-0.0977371,-3.629676,3.622355,0.6215725,-0.2713345,0.2707032,-0.2796092,0.0374671,0.275209,0.2791012,-0.271709,11.35624,1.07747,0.409525,-0.562992,0.6276297,0.093177,-0.0946709,-1.53519,-0.0134679,-0.3577626,-0.6207201,-0.0971297,0.556534,1.41615,2.277713,-1.01154,-0.3571076,-0.6209027,-0.6255716,0.6267796,-0.1853606,-1.62499,1.629372,0.6236273,0.2799121,-1.07003,0.56709,-0.1804579,0.476797
1.090066,0.6251577,-0.572913,-0.41795,-0.3567673,-0.573917,-1.096293,-0.3577742,0.0967655,0.0957741,0.6293244,1.181904,1.46159,-0.3572137,0.437709,-0.8851196,0.439605,-1.274773,-3.5707,-0.6232153,-0.3576241,1.07777,0.6277952,-0.3561047,-0.525725,2.353995,-0.0911304,-1.095301,0.519362,-0.1877679,0.6290793,5.06577,0.0711115,-2.624746,3.02774,0.1837725,0.6220363,-0.439961,-0.0415454,0.2779752,0.6225733,-0.551723,0.0977439,2.09311,0.2777327,0.6217569,-0.1819699,0.6236477,0.0936766,-0.0937927,-2.56207,-0.1843742,-0.552149,-0.3577929,2.353447,0.416751,1.189779,1.62351,-0.8810114,-0.6263417,-0.6299261,0.0247753,1.53173,-0.6273614,-4.094624,1.274527,0.575737,0.3562513,-1.51096,0.273539,-1.183207,0.0605369
1.353576,1.35745,0.0796593,0.0975115,0.0216263,0.451333,-0.3526231,-0.2749574,0.2791711,-0.0704675,1.43672,0.8831736,2.273177,-0.6266414,0.1815657,-0.2776071,0.3527629,-1.271654,-2.357937,-0.8891746,-0.1873437,2.094055,0.0973702,-0.6257771,-0.1805376,2.352426,-0.0164479,-1.09351,1.185373,-0.0931955,1.27761,5.356747,0.0457533,-1.00344,2.180314,-0.0772914,1.093415,-1.01793,0.1816762,0.3599905,0.6200579,-1.09724,-0.0145649,-5.47337,-0.2727799,0.8816757,0.40795,0.6219275,-0.0672653,0.0915727,-2.887459,-0.2741992,-0.8867752,-0.0569259,3.620641,0.414433,1.18505,0.0571105,-0.593045,-1.355923,-0.629623,0.432575,1.885677,-1.05035,-4.620772,0.464067,0.566303,0.3520107,-1.353671,0.0900095,-1.45104,-0.560999
0.6217627,1.279677,2.272372,1.095151,0.2706129,2.091626,-0.2747346,-0.3593467,0.3567766,-0.1895767,1.35217,0.3535046,2.27755,-0.6229923,-0.0954534,0.2735321,0.409765,-0.624042,0.0977146,-1.090611,0.3540417,2.186364,-0.1893206,-0.6272797,0.0300657,1.42536,-0.016206,-0.576675,1.52607,0.3516575,1.277492,4.887534,-0.0979525,0.3505799,1.621475,-0.1807261,0.6227999,-0.8817249,0.1815297,0.2717372,0.0954662,-0.8897157,-1.097717,-7.881767,-0.6235676,0.6250121,1.187337,0.6240491,-0.2771909,0.3555971,-2.07999,-0.3551772,-1.355107,0.2725935,3.49145,0.436579,1.09507,-1.887664,-0.3571741,-2.04552,-1.07695,0.2719171,1.56699,-0.8864597,-3.00754,0.096213,0.51167,0.0975561,-0.6262707,0.00533434,-1.06745,-1.185274
-0.6297446,0.420655,4.621005,2.093141,0.1879557,3.271127,-0.6262032,-0.6276454,0.2777614,-0.2760707,0.2791775,0.0477991,1.624517,-0.624002,-0.350605,0.8802556,0.6223715,-0.0623362,2.88777,-1.05361,1.27177,1.43601,-0.3561939,-0.3502333,0.0305723,0.0932307,-0.0957712,0.0533579,1.51426,1.093629,0.6209595,4.094565,-0.2774241,0.2709709,1.50466,-0.1834747,-0.1835135,-0.2792097,-0.0135276,-0.0109795,-0.551557,-0.626675,-3.01316,-5.276703,-0.6247792,0.3524703,1.623799,0.506215,-0.6241292,0.524953,-0.2705395,-0.6255107,-1.887792,0.470132,2.57277,0.279707,0.56571,-3.07447,-0.2779601,-2.271632,-1.187265,-0.3597357,0.8833367,-0.476076,-0.0376779,0.0927552,0.3520901,-0.0775536,-0.3574933,0.000727271,-0.0931137,-1.354657
-2.270577,-0.477939,6.09251,2.627074,0.0696523,3.45474,-1.885737,-0.8835792,0.1809637,-0.1815773,-1.0291,0.0131936,0.6250354,-0.496757,-0.3544452,1.090069,1.274757,0.3564577,4.35177,-0.6239613,1.625567,0.350635,-0.2755131,0.2744371,-0.056713,-1.07377,-0.2799711,0.562907,1.180555,1.52664,-0.0279191,3.51303,-0.1879906,-1.35909,1.46301,-0.1852727,-1.096043,0.0946212,-0.1877417,-0.1859149,-1.274356,-0.6290764,-4.620107,-2.097056,-0.404743,0.0926617,1.55347,0.0916457,-0.8860995,0.3552733,1.359261,-1.186436,-2.275911,0.591434,1.624461,-0.0192109,0.0923774,-2.279739,-0.3537971,-2.090777,-1.183976,-1.350017,0.0977704,-0.0962117,2.57149,0.270343,0.0639575,-0.1804527,-0.407605,0.00700737,0.6247319,-1.099374
